"hou_wgt";"hou_mbr";"hou_roo";"hou_inc";"hou_agr";"hea";"hea_age";"hea_sex";"loc_dep";"loc_urb";"loc_rur";"hou_inc_mbr"
293,690289870631;9;1;20000;"None";TRUE;45;"Male";"ALIBORI";FALSE;TRUE;2222,22222222222
190,714952944626;3;2;20000;"Partly";TRUE;26;"Male";"ALIBORI";FALSE;TRUE;6666,66666666667
190,714952944626;7;3;75000;"Partly";TRUE;50;"Male";"ALIBORI";FALSE;TRUE;10714,2857142857
190,714952944626;7;2;20000;"Only";TRUE;15;"Male";"ALIBORI";FALSE;TRUE;2857,14285714286
190,714952944626;4;2;15000;"None";TRUE;23;"Female";"ALIBORI";FALSE;TRUE;3750
190,714952944626;6;2;20000;"Only";TRUE;31;"Male";"ALIBORI";FALSE;TRUE;3333,33333333333
190,714952944626;6;2;20000;"Partly";TRUE;35;"Male";"ALIBORI";FALSE;TRUE;3333,33333333333
297,852651708918;13;3;75000;"Only";TRUE;55;"Male";"ALIBORI";FALSE;TRUE;5769,23076923077
297,852651708918;3;2;45000;"Partly";TRUE;30;"Female";"ALIBORI";FALSE;TRUE;15000
297,852651708918;8;3;20000;"Only";TRUE;25;"Female";"ALIBORI";FALSE;TRUE;2500
297,852651708918;4;2;45000;"Partly";TRUE;24;"Female";"ALIBORI";FALSE;TRUE;11250
395,209196501139;7;3;75000;"None";TRUE;45;"Male";"ALIBORI";TRUE;FALSE;10714,2857142857
395,209196501139;1;1;20000;"Only";TRUE;18;"Male";"ALIBORI";TRUE;FALSE;20000
395,209196501139;1;1;20000;"None";TRUE;40;"Female";"ALIBORI";TRUE;FALSE;20000
395,209196501139;4;2;20000;"None";TRUE;40;"Male";"ALIBORI";TRUE;FALSE;5000
395,209196501139;8;4;45000;"Only";TRUE;38;"Female";"ALIBORI";TRUE;FALSE;5625
533,557005781248;4;2;45000;"None";TRUE;33;"Male";"ALIBORI";TRUE;FALSE;11250
533,557005781248;5;3;20000;"None";TRUE;30;"Female";"ALIBORI";TRUE;FALSE;4000
468,930850517183;6;2;20000;"Only";TRUE;18;"Female";"ALIBORI";TRUE;FALSE;3333,33333333333
468,930850517183;10;4;20000;"Only";TRUE;50;"Male";"ALIBORI";TRUE;FALSE;2000
468,930850517183;8;2;20000;"None";TRUE;30;"Male";"ALIBORI";TRUE;FALSE;2500
283,637487180343;9;3;75000;"Only";TRUE;47;"Male";"ALIBORI";FALSE;TRUE;8333,33333333333
283,637487180343;10;7;20000;"Only";FALSE;62;"Male";"ALIBORI";FALSE;TRUE;2000
283,637487180343;10;7;45000;"Only";TRUE;56;"Male";"ALIBORI";FALSE;TRUE;4500
283,637487180343;5;3;45000;"Only";TRUE;28;"Female";"ALIBORI";FALSE;TRUE;9000
115,408449628102;6;1;75000;"Only";TRUE;28;"Female";"ALIBORI";FALSE;TRUE;12500
115,408449628102;6;1;20000;"Only";TRUE;35;"Male";"ALIBORI";FALSE;TRUE;3333,33333333333
115,408449628102;5;2;20000;"Only";TRUE;51;"Male";"ALIBORI";FALSE;TRUE;4000
115,408449628102;7;1;20000;"Only";TRUE;43;"Male";"ALIBORI";FALSE;TRUE;2857,14285714286
115,408449628102;2;2;45000;"Only";TRUE;34;"Male";"ALIBORI";FALSE;TRUE;22500
115,408449628102;3;2;45000;"Only";TRUE;27;"Male";"ALIBORI";FALSE;TRUE;15000
132,377684382214;10;2;175000;"Only";TRUE;17;"Female";"ALIBORI";FALSE;TRUE;17500
132,377684382214;11;2;125000;"Only";TRUE;23;"Male";"ALIBORI";FALSE;TRUE;11363,6363636364
132,377684382214;2;1;20000;"Only";TRUE;24;"Male";"ALIBORI";FALSE;TRUE;10000
132,377684382214;8;2;35000;"Only";TRUE;38;"Male";"ALIBORI";FALSE;TRUE;4375
132,377684382214;8;2;75000;"Only";TRUE;60;"Female";"ALIBORI";FALSE;TRUE;9375
413,477774320095;5;1;20000;"Only";TRUE;27;"Female";"ALIBORI";TRUE;FALSE;4000
413,477774320095;7;2;20000;"Only";TRUE;47;"Male";"ALIBORI";TRUE;FALSE;2857,14285714286
413,477774320095;1;1;20000;"Only";TRUE;28;"Male";"ALIBORI";TRUE;FALSE;20000
413,477774320095;11;4;75000;"Only";TRUE;28;"Female";"ALIBORI";TRUE;FALSE;6818,18181818182
229,495230633965;8;4;20000;"None";TRUE;25;"Female";"ALIBORI";FALSE;TRUE;2500
229,495230633965;15;2;75000;"Only";TRUE;45;"Female";"ALIBORI";FALSE;TRUE;5000
229,495230633965;9;3;20000;"Only";TRUE;52;"Female";"ALIBORI";FALSE;TRUE;2222,22222222222
229,495230633965;6;2;75000;"None";TRUE;18;"Female";"ALIBORI";FALSE;TRUE;12500
229,495230633965;9;4;20000;"Only";TRUE;30;"Male";"ALIBORI";FALSE;TRUE;2222,22222222222
229,495230633965;5;5;20000;"Only";TRUE;70;"Male";"ALIBORI";FALSE;TRUE;4000
229,495230633965;6;3;20000;"Only";TRUE;52;"Male";"ALIBORI";FALSE;TRUE;3333,33333333333
269,420555561285;4;3;45000;"Partly";TRUE;30;"Male";"ALIBORI";FALSE;TRUE;11250
269,420555561285;7;3;125000;"Only";TRUE;29;"Female";"ALIBORI";FALSE;TRUE;17857,1428571429
269,420555561285;5;2;20000;"Only";FALSE;36;"Male";"ALIBORI";FALSE;TRUE;4000
269,420555561285;7;2;20000;"Only";TRUE;34;"Female";"ALIBORI";FALSE;TRUE;2857,14285714286
269,420555561285;7;2;20000;"Only";TRUE;38;"Male";"ALIBORI";FALSE;TRUE;2857,14285714286
269,420555561285;4;2;20000;"Only";TRUE;58;"Male";"ALIBORI";FALSE;TRUE;5000
269,420555561285;3;3;20000;"Only";TRUE;30;"Male";"ALIBORI";FALSE;TRUE;6666,66666666667
311,966835974842;4;1;75000;"Only";TRUE;27;"Female";"ALIBORI";FALSE;TRUE;18750
311,966835974842;10;3;45000;"Only";TRUE;35;"Female";"ALIBORI";FALSE;TRUE;4500
311,966835974842;11;8;125000;"Only";TRUE;45;"Male";"ALIBORI";FALSE;TRUE;11363,6363636364
311,966835974842;4;2;20000;"Only";TRUE;45;"Female";"ALIBORI";FALSE;TRUE;5000
311,966835974842;12;12;125000;"Only";TRUE;56;"Male";"ALIBORI";FALSE;TRUE;10416,6666666667
311,966835974842;5;2;20000;"Only";TRUE;39;"Female";"ALIBORI";FALSE;TRUE;4000
144,892735708249;4;1;20000;"Only";TRUE;55;"Female";"ALIBORI";FALSE;TRUE;5000
144,892735708249;11;2;30000;"Only";TRUE;20;"Female";"ALIBORI";FALSE;TRUE;2727,27272727273
144,892735708249;4;2;20000;"Only";TRUE;24;"Male";"ALIBORI";FALSE;TRUE;5000
144,892735708249;11;6;20000;"Only";TRUE;28;"Female";"ALIBORI";FALSE;TRUE;1818,18181818182
144,892735708249;7;3;20000;"Only";TRUE;25;"Female";"ALIBORI";FALSE;TRUE;2857,14285714286
144,892735708249;4;2;20000;"Only";TRUE;45;"Male";"ALIBORI";FALSE;TRUE;5000
144,892735708249;3;1;45000;"Only";TRUE;22;"Male";"ALIBORI";FALSE;TRUE;15000
144,892735708249;4;2;20000;"Only";TRUE;32;"Male";"ALIBORI";FALSE;TRUE;5000
144,892735708249;6;3;45000;"Only";TRUE;20;"Male";"ALIBORI";FALSE;TRUE;7500
242,79400206324;5;4;45000;"Only";TRUE;30;"Male";"ALIBORI";FALSE;TRUE;9000
242,79400206324;18;3;125000;"Only";TRUE;40;"Female";"ALIBORI";FALSE;TRUE;6944,44444444444
242,79400206324;2;1;45000;"None";TRUE;17;"Female";"ALIBORI";FALSE;TRUE;22500
242,79400206324;5;2;20000;"Only";TRUE;60;"Male";"ALIBORI";FALSE;TRUE;4000
242,79400206324;9;8;20000;"Partly";FALSE;50;"Female";"ALIBORI";FALSE;TRUE;2222,22222222222
242,79400206324;5;2;20000;"Only";TRUE;80;"Male";"ALIBORI";FALSE;TRUE;4000
527,54438959559;7;2;20000;"Partly";TRUE;15;"Female";"ALIBORI";TRUE;FALSE;2857,14285714286
527,54438959559;4;2;20000;"Only";TRUE;74;"Male";"ALIBORI";TRUE;FALSE;5000
527,54438959559;2;1;20000;"Only";TRUE;50;"Female";"ALIBORI";TRUE;FALSE;10000
527,54438959559;6;1;20000;"Only";TRUE;28;"Male";"ALIBORI";TRUE;FALSE;3333,33333333333
527,54438959559;5;2;20000;"Only";FALSE;30;"Male";"ALIBORI";TRUE;FALSE;4000
1202,60744303781;6;4;175000;"Partly";TRUE;55;"Male";"ALIBORI";TRUE;FALSE;29166,6666666667
1202,60744303781;4;2;20000;"None";TRUE;18;"Female";"ALIBORI";TRUE;FALSE;5000
1202,60744303781;4;2;45000;"None";TRUE;30;"Female";"ALIBORI";TRUE;FALSE;11250
1202,60744303781;5;1;75000;"None";TRUE;18;"Female";"ALIBORI";TRUE;FALSE;15000
1202,60744303781;10;5;75000;"Partly";TRUE;26;"Female";"ALIBORI";TRUE;FALSE;7500
1202,60744303781;9;6;175000;"Only";FALSE;56;"Male";"ALIBORI";TRUE;FALSE;19444,4444444444
1202,60744303781;4;2;45000;"None";TRUE;30;"Male";"ALIBORI";TRUE;FALSE;11250
1202,60744303781;1;1;20000;"None";TRUE;34;"Male";"ALIBORI";TRUE;FALSE;20000
443,179763726458;5;1;20000;"Partly";TRUE;45;"Female";"ALIBORI";TRUE;FALSE;4000
443,179763726458;4;1;20000;"Partly";TRUE;32;"Male";"ALIBORI";TRUE;FALSE;5000
443,179763726458;8;1;45000;"Only";TRUE;53;"Male";"ALIBORI";TRUE;FALSE;5625
443,179763726458;6;4;20000;"Only";TRUE;48;"Male";"ALIBORI";TRUE;FALSE;3333,33333333333
443,179763726458;10;1;20000;"None";TRUE;50;"Male";"ALIBORI";TRUE;FALSE;2000
443,179763726458;10;8;75000;"None";TRUE;65;"Male";"ALIBORI";TRUE;FALSE;7500
443,179763726458;6;3;20000;"Only";TRUE;31;"Male";"ALIBORI";TRUE;FALSE;3333,33333333333
443,179763726458;4;1;20000;"Only";TRUE;43;"Male";"ALIBORI";TRUE;FALSE;5000
443,179763726458;6;4;125000;"Only";TRUE;39;"Male";"ALIBORI";TRUE;FALSE;20833,3333333333
443,179763726458;5;1;75000;"None";TRUE;36;"Female";"ALIBORI";TRUE;FALSE;15000
234,384342738197;4;2;20000;"Only";TRUE;30;"Male";"ALIBORI";FALSE;TRUE;5000
263,676928690391;8;2;75000;"Only";TRUE;43;"Male";"ALIBORI";FALSE;TRUE;9375
263,676928690391;5;2;125000;"Only";TRUE;25;"Female";"ALIBORI";FALSE;TRUE;25000
263,676928690391;2;1;20000;"Partly";TRUE;15;"Female";"ALIBORI";FALSE;TRUE;10000
263,676928690391;7;4;45000;"Only";TRUE;26;"Female";"ALIBORI";FALSE;TRUE;6428,57142857143
263,676928690391;11;3;20000;"Only";TRUE;35;"Male";"ALIBORI";FALSE;TRUE;1818,18181818182
263,676928690391;4;2;20000;"None";TRUE;90;"Female";"ALIBORI";FALSE;TRUE;5000
263,676928690391;8;8;75000;"Only";TRUE;45;"Male";"ALIBORI";FALSE;TRUE;9375
195,72237730465;3;1;20000;"None";TRUE;20;"Male";"ALIBORI";FALSE;TRUE;6666,66666666667
195,72237730465;8;2;45000;"Partly";TRUE;20;"Male";"ALIBORI";FALSE;TRUE;5625
195,72237730465;5;1;45000;"Partly";TRUE;40;"Male";"ALIBORI";FALSE;TRUE;9000
195,72237730465;2;1;20000;"Only";TRUE;18;"Female";"ALIBORI";FALSE;TRUE;10000
195,72237730465;4;2;10000;"Only";TRUE;35;"Male";"ALIBORI";FALSE;TRUE;2500
375,628780743542;6;2;20000;"Only";TRUE;27;"Female";"ALIBORI";TRUE;FALSE;3333,33333333333
375,628780743542;7;4;125000;"Partly";TRUE;60;"Male";"ALIBORI";TRUE;FALSE;17857,1428571429
161,359005652552;8;4;20000;"None";FALSE;41;"Male";"ATACORA";FALSE;TRUE;2500
161,359005652552;4;2;20000;"Only";FALSE;52;"Male";"ATACORA";FALSE;TRUE;5000
161,359005652552;4;2;20000;"Only";TRUE;19;"Female";"ATACORA";FALSE;TRUE;5000
161,359005652552;6;3;20000;"Only";TRUE;20;"Female";"ATACORA";FALSE;TRUE;3333,33333333333
161,359005652552;11;4;20000;"Only";TRUE;15;"Female";"ATACORA";FALSE;TRUE;1818,18181818182
161,359005652552;1;1;20000;"Only";TRUE;54;"Female";"ATACORA";FALSE;TRUE;20000
161,359005652552;8;4;20000;"Only";TRUE;40;"Female";"ATACORA";FALSE;TRUE;2500
161,359005652552;6;3;40000;"Only";TRUE;29;"Female";"ATACORA";FALSE;TRUE;6666,66666666667
273,998966306429;10;6;45000;"Only";FALSE;75;"Male";"ATACORA";FALSE;TRUE;4500
273,998966306429;5;2;20000;"Only";FALSE;35;"Male";"ATACORA";FALSE;TRUE;4000
273,998966306429;7;1;20000;"Only";TRUE;32;"Male";"ATACORA";FALSE;TRUE;2857,14285714286
273,998966306429;6;2;20000;"Only";FALSE;50;"Male";"ATACORA";FALSE;TRUE;3333,33333333333
273,998966306429;8;3;20000;"Only";FALSE;35;"Female";"ATACORA";FALSE;TRUE;2500
273,998966306429;5;3;20000;"Only";TRUE;63;"Male";"ATACORA";FALSE;TRUE;4000
273,998966306429;7;3;20000;"Only";TRUE;55;"Male";"ATACORA";FALSE;TRUE;2857,14285714286
273,998966306429;7;4;75000;"Partly";FALSE;38;"Male";"ATACORA";FALSE;TRUE;10714,2857142857
273,998966306429;3;3;45000;"Partly";TRUE;33;"Male";"ATACORA";FALSE;TRUE;15000
182,114793069802;7;2;20000;"Partly";TRUE;35;"Male";"ATACORA";FALSE;TRUE;2857,14285714286
182,114793069802;2;1;20000;"Only";TRUE;27;"Female";"ATACORA";FALSE;TRUE;10000
182,114793069802;4;2;20000;"Only";TRUE;40;"Male";"ATACORA";FALSE;TRUE;5000
182,114793069802;9;4;20000;"Only";FALSE;40;"Male";"ATACORA";FALSE;TRUE;2222,22222222222
182,114793069802;11;4;20000;"Only";TRUE;45;"Female";"ATACORA";FALSE;TRUE;1818,18181818182
182,114793069802;5;3;20000;"Only";TRUE;43;"Female";"ATACORA";FALSE;TRUE;4000
182,114793069802;5;2;20000;"Only";FALSE;55;"Male";"ATACORA";FALSE;TRUE;4000
182,114793069802;7;4;45000;"Only";FALSE;53;"Male";"ATACORA";FALSE;TRUE;6428,57142857143
448,79955622806;8;4;45000;"Partly";TRUE;41;"Male";"ATACORA";TRUE;FALSE;5625
448,79955622806;8;4;20000;"Partly";TRUE;37;"Female";"ATACORA";TRUE;FALSE;2500
448,79955622806;4;2;20000;"Only";FALSE;59;"Male";"ATACORA";TRUE;FALSE;5000
448,79955622806;7;4;45000;"Only";FALSE;53;"Male";"ATACORA";TRUE;FALSE;6428,57142857143
448,79955622806;3;3;20000;"Partly";TRUE;62;"Male";"ATACORA";TRUE;FALSE;6666,66666666667
448,79955622806;10;7;20000;"Only";TRUE;17;"Male";"ATACORA";TRUE;FALSE;2000
448,79955622806;3;2;20000;"Partly";TRUE;15;"Female";"ATACORA";TRUE;FALSE;6666,66666666667
448,79955622806;10;7;20000;"Only";FALSE;26;"Male";"ATACORA";TRUE;FALSE;2000
208,494195165223;6;4;50000;"Only";FALSE;28;"Male";"ATACORA";FALSE;TRUE;8333,33333333333
208,494195165223;8;7;20000;"Partly";TRUE;32;"Female";"ATACORA";FALSE;TRUE;2500
208,494195165223;4;2;20000;"Only";TRUE;29;"Female";"ATACORA";FALSE;TRUE;5000
208,494195165223;8;2;20000;"Partly";TRUE;40;"Female";"ATACORA";FALSE;TRUE;2500
208,494195165223;6;2;20000;"Only";FALSE;30;"Male";"ATACORA";FALSE;TRUE;3333,33333333333
208,494195165223;9;4;20000;"Only";FALSE;50;"Male";"ATACORA";FALSE;TRUE;2222,22222222222
96,8386678536827;9;4;20000;"Only";FALSE;55;"Male";"ATACORA";FALSE;TRUE;2222,22222222222
96,8386678536827;7;5;20000;"Only";TRUE;30;"Female";"ATACORA";FALSE;TRUE;2857,14285714286
96,8386678536827;7;2;20000;"Only";TRUE;15;"Male";"ATACORA";FALSE;TRUE;2857,14285714286
96,8386678536827;8;4;20000;"Only";TRUE;53;"Female";"ATACORA";FALSE;TRUE;2500
96,8386678536827;6;3;20000;"Only";TRUE;43;"Female";"ATACORA";FALSE;TRUE;3333,33333333333
96,8386678536827;5;2;20000;"Only";TRUE;35;"Male";"ATACORA";FALSE;TRUE;4000
96,8386678536827;9;4;250000;"Only";TRUE;65;"Male";"ATACORA";FALSE;TRUE;27777,7777777778
96,8386678536827;6;2;20000;"Only";TRUE;26;"Female";"ATACORA";FALSE;TRUE;3333,33333333333
96,8386678536827;9;2;45000;"Only";TRUE;25;"Male";"ATACORA";FALSE;TRUE;5000
96,8386678536827;6;2;20000;"Only";TRUE;17;"Female";"ATACORA";FALSE;TRUE;3333,33333333333
447,131086699894;10;7;250000;"Partly";FALSE;60;"Male";"ATACORA";TRUE;FALSE;25000
447,131086699894;5;3;20000;"Partly";TRUE;18;"Female";"ATACORA";TRUE;FALSE;4000
447,131086699894;5;2;75000;"None";FALSE;30;"Female";"ATACORA";TRUE;FALSE;15000
447,131086699894;3;1;20000;"None";TRUE;22;"Female";"ATACORA";TRUE;FALSE;6666,66666666667
447,131086699894;3;1;20000;"None";TRUE;32;"Male";"ATACORA";TRUE;FALSE;6666,66666666667
447,131086699894;5;2;10000;"Only";TRUE;27;"Female";"ATACORA";TRUE;FALSE;2000
447,131086699894;1;1;20000;"None";TRUE;20;"Female";"ATACORA";TRUE;FALSE;20000
447,131086699894;4;2;20000;"None";FALSE;35;"Male";"ATACORA";TRUE;FALSE;5000
447,131086699894;5;2;125000;"None";FALSE;37;"Male";"ATACORA";TRUE;FALSE;25000
447,131086699894;4;3;20000;"Partly";TRUE;35;"Male";"ATACORA";TRUE;FALSE;5000
447,131086699894;6;3;20000;"None";TRUE;19;"Male";"ATACORA";TRUE;FALSE;3333,33333333333
191,552430498909;10;3;75000;"Only";TRUE;65;"Female";"ATACORA";FALSE;TRUE;7500
191,552430498909;13;3;125000;"Only";TRUE;15;"Female";"ATACORA";FALSE;TRUE;9615,38461538462
191,552430498909;3;3;75000;"Only";TRUE;52;"Female";"ATACORA";FALSE;TRUE;25000
191,552430498909;14;5;125000;"Only";FALSE;42;"Male";"ATACORA";FALSE;TRUE;8928,57142857143
191,552430498909;8;3;125000;"Only";TRUE;40;"Female";"ATACORA";FALSE;TRUE;15625
191,552430498909;9;4;250000;"Only";TRUE;58;"Male";"ATACORA";FALSE;TRUE;27777,7777777778
191,552430498909;12;8;45000;"Only";TRUE;45;"Male";"ATACORA";FALSE;TRUE;3750
191,552430498909;14;4;75000;"Only";TRUE;23;"Male";"ATACORA";FALSE;TRUE;5357,14285714286
191,552430498909;6;4;45000;"Only";TRUE;26;"Female";"ATACORA";FALSE;TRUE;7500
191,552430498909;1;1;20000;"Only";TRUE;78;"Male";"ATACORA";FALSE;TRUE;20000
191,552430498909;11;3;20000;"Only";TRUE;40;"Female";"ATACORA";FALSE;TRUE;1818,18181818182
191,552430498909;9;2;20000;"Only";TRUE;30;"Female";"ATACORA";FALSE;TRUE;2222,22222222222
335,658633632441;8;2;20000;"Partly";TRUE;38;"Male";"ATACORA";FALSE;TRUE;2500
335,658633632441;5;2;45000;"Only";TRUE;25;"Male";"ATACORA";FALSE;TRUE;9000
335,658633632441;15;8;125000;"Only";TRUE;25;"Female";"ATACORA";FALSE;TRUE;8333,33333333333
335,658633632441;9;8;45000;"Partly";FALSE;30;"Male";"ATACORA";FALSE;TRUE;5000
335,658633632441;9;7;75000;"Only";TRUE;35;"Male";"ATACORA";FALSE;TRUE;8333,33333333333
335,658633632441;10;12;75000;"Only";TRUE;25;"Female";"ATACORA";FALSE;TRUE;7500
335,658633632441;8;5;125000;"Only";TRUE;22;"Male";"ATACORA";FALSE;TRUE;15625
335,658633632441;9;3;125000;"Only";TRUE;30;"Female";"ATACORA";FALSE;TRUE;13888,8888888889
335,658633632441;13;3;125000;"Only";TRUE;15;"Female";"ATACORA";FALSE;TRUE;9615,38461538462
335,658633632441;5;2;75000;"Only";TRUE;22;"Female";"ATACORA";FALSE;TRUE;15000
335,658633632441;11;6;175000;"Only";TRUE;19;"Male";"ATACORA";FALSE;TRUE;15909,0909090909
259,773255489129;8;6;75000;"Only";TRUE;23;"Male";"ATACORA";TRUE;FALSE;9375
259,773255489129;9;3;175000;"Partly";TRUE;28;"Female";"ATACORA";TRUE;FALSE;19444,4444444444
259,773255489129;7;4;75000;"Only";TRUE;30;"Female";"ATACORA";TRUE;FALSE;10714,2857142857
259,773255489129;16;4;75000;"None";TRUE;23;"Female";"ATACORA";TRUE;FALSE;4687,5
259,773255489129;8;4;75000;"Only";TRUE;20;"Female";"ATACORA";TRUE;FALSE;9375
259,773255489129;11;3;75000;"Only";TRUE;37;"Female";"ATACORA";TRUE;FALSE;6818,18181818182
259,773255489129;12;8;75000;"Only";TRUE;30;"Male";"ATACORA";TRUE;FALSE;6250
259,773255489129;10;8;45000;"Partly";FALSE;40;"Female";"ATACORA";TRUE;FALSE;4500
259,773255489129;10;8;75000;"Only";TRUE;60;"Female";"ATACORA";TRUE;FALSE;7500
259,773255489129;23;22;250000;"Only";TRUE;15;"Male";"ATACORA";TRUE;FALSE;10869,5652173913
259,773255489129;7;2;20000;"Only";FALSE;45;"Male";"ATACORA";TRUE;FALSE;2857,14285714286
259,773255489129;5;5;20000;"Only";FALSE;40;"Male";"ATACORA";TRUE;FALSE;4000
259,773255489129;8;6;45000;"Only";TRUE;27;"Male";"ATACORA";TRUE;FALSE;5625
132,84341473254;6;2;75000;"Partly";TRUE;20;"Male";"ATACORA";TRUE;FALSE;12500
132,84341473254;11;3;75000;"Only";TRUE;30;"Female";"ATACORA";TRUE;FALSE;6818,18181818182
132,84341473254;6;3;75000;"Partly";TRUE;30;"Female";"ATACORA";TRUE;FALSE;12500
132,84341473254;6;4;75000;"Only";TRUE;15;"Male";"ATACORA";TRUE;FALSE;12500
132,84341473254;7;3;175000;"Only";TRUE;18;"Male";"ATACORA";TRUE;FALSE;25000
132,84341473254;7;6;175000;"Partly";TRUE;35;"Female";"ATACORA";TRUE;FALSE;25000
132,84341473254;7;4;45000;"Only";FALSE;35;"Male";"ATACORA";TRUE;FALSE;6428,57142857143
132,84341473254;18;13;75000;"Partly";FALSE;40;"Male";"ATACORA";TRUE;FALSE;4166,66666666667
132,84341473254;7;4;45000;"Only";TRUE;25;"Female";"ATACORA";TRUE;FALSE;6428,57142857143
132,84341473254;8;3;20000;"Only";TRUE;16;"Male";"ATACORA";TRUE;FALSE;2500
237,205541254866;7;2;75000;"None";TRUE;15;"Female";"ATACORA";TRUE;FALSE;10714,2857142857
237,205541254866;8;3;75000;"Only";TRUE;30;"Female";"ATACORA";TRUE;FALSE;9375
237,205541254866;8;3;75000;"Only";TRUE;71;"Male";"ATACORA";TRUE;FALSE;9375
237,205541254866;6;3;75000;"None";TRUE;21;"Male";"ATACORA";TRUE;FALSE;12500
237,205541254866;5;3;75000;"None";TRUE;35;"Female";"ATACORA";TRUE;FALSE;15000
237,205541254866;10;5;75000;"Partly";FALSE;45;"Male";"ATACORA";TRUE;FALSE;7500
237,205541254866;11;7;75000;"Only";FALSE;80;"Male";"ATACORA";TRUE;FALSE;6818,18181818182
237,205541254866;6;1;20000;"Only";TRUE;37;"Male";"ATACORA";TRUE;FALSE;3333,33333333333
237,205541254866;5;2;75000;"None";TRUE;39;"Male";"ATACORA";TRUE;FALSE;15000
237,205541254866;8;4;20000;"Only";FALSE;65;"Male";"ATACORA";TRUE;FALSE;2500
237,205541254866;11;4;20000;"Only";FALSE;38;"Male";"ATACORA";TRUE;FALSE;1818,18181818182
364,409626863534;3;2;45000;"Only";TRUE;25;"Female";"ATACORA";FALSE;TRUE;15000
364,409626863534;6;5;75000;"Only";TRUE;40;"Male";"ATACORA";FALSE;TRUE;12500
364,409626863534;7;3;45000;"Only";TRUE;45;"Male";"ATACORA";FALSE;TRUE;6428,57142857143
364,409626863534;9;6;125000;"Partly";TRUE;38;"Male";"ATACORA";FALSE;TRUE;13888,8888888889
364,409626863534;3;2;45000;"Only";FALSE;29;"Male";"ATACORA";FALSE;TRUE;15000
217,920338386886;5;3;20000;"Only";TRUE;25;"Male";"ATACORA";FALSE;TRUE;4000
217,920338386886;3;2;20000;"Only";TRUE;28;"Female";"ATACORA";FALSE;TRUE;6666,66666666667
217,920338386886;10;4;20000;"Only";TRUE;18;"Female";"ATACORA";FALSE;TRUE;2000
217,920338386886;3;2;20000;"Only";TRUE;27;"Male";"ATACORA";FALSE;TRUE;6666,66666666667
217,920338386886;3;2;20000;"Only";TRUE;25;"Female";"ATACORA";FALSE;TRUE;6666,66666666667
217,920338386886;7;4;20000;"Only";TRUE;37;"Male";"ATACORA";FALSE;TRUE;2857,14285714286
217,920338386886;2;2;20000;"Only";TRUE;20;"Female";"ATACORA";FALSE;TRUE;10000
217,920338386886;4;3;20000;"Only";TRUE;35;"Male";"ATACORA";FALSE;TRUE;5000
217,920338386886;5;3;20000;"Only";TRUE;20;"Female";"ATACORA";FALSE;TRUE;4000
217,920338386886;1;1;20000;"Only";TRUE;56;"Male";"ATACORA";FALSE;TRUE;20000
169,646168500364;4;3;20000;"Only";TRUE;19;"Female";"ATACORA";FALSE;TRUE;5000
169,646168500364;4;3;45000;"Only";TRUE;40;"Male";"ATACORA";FALSE;TRUE;11250
169,646168500364;2;2;20000;"Only";TRUE;82;"Male";"ATACORA";FALSE;TRUE;10000
169,646168500364;3;3;45000;"None";TRUE;40;"Female";"ATACORA";FALSE;TRUE;15000
169,646168500364;4;3;20000;"Only";TRUE;45;"Male";"ATACORA";FALSE;TRUE;5000
169,646168500364;4;2;20000;"Only";TRUE;50;"Male";"ATACORA";FALSE;TRUE;5000
169,646168500364;2;2;20000;"Only";TRUE;28;"Male";"ATACORA";FALSE;TRUE;10000
169,646168500364;4;2;20000;"Only";TRUE;35;"Female";"ATACORA";FALSE;TRUE;5000
169,646168500364;4;2;20000;"Only";TRUE;37;"Female";"ATACORA";FALSE;TRUE;5000
169,646168500364;3;2;45000;"Only";TRUE;45;"Female";"ATACORA";FALSE;TRUE;15000
416,192385908859;5;2;20000;"Only";TRUE;35;"Female";"ATACORA";FALSE;TRUE;4000
416,192385908859;6;4;20000;"Only";TRUE;52;"Male";"ATACORA";FALSE;TRUE;3333,33333333333
416,192385908859;5;4;20000;"Only";TRUE;46;"Male";"ATACORA";FALSE;TRUE;4000
416,192385908859;7;5;20000;"Only";TRUE;48;"Female";"ATACORA";FALSE;TRUE;2857,14285714286
416,192385908859;2;1;20000;"Only";TRUE;70;"Male";"ATACORA";FALSE;TRUE;10000
416,192385908859;4;2;45000;"Only";TRUE;32;"Male";"ATACORA";FALSE;TRUE;11250
416,192385908859;4;3;20000;"Only";TRUE;28;"Female";"ATACORA";FALSE;TRUE;5000
416,192385908859;5;3;20000;"Only";TRUE;33;"Male";"ATACORA";FALSE;TRUE;4000
416,192385908859;3;3;20000;"Only";TRUE;31;"Female";"ATACORA";FALSE;TRUE;6666,66666666667
416,192385908859;4;3;20000;"Only";TRUE;33;"Female";"ATACORA";FALSE;TRUE;5000
337,531909615635;2;1;45000;"None";TRUE;65;"Female";"ATACORA";TRUE;FALSE;22500
337,531909615635;4;3;45000;"Only";TRUE;50;"Male";"ATACORA";TRUE;FALSE;11250
337,531909615635;4;3;75000;"Only";TRUE;20;"Male";"ATACORA";TRUE;FALSE;18750
337,531909615635;4;3;20000;"Only";TRUE;27;"Female";"ATACORA";TRUE;FALSE;5000
337,531909615635;4;4;45000;"Only";FALSE;55;"Male";"ATACORA";TRUE;FALSE;11250
