"ID" "WGT" "DEP" "DEP_NAME" "COM" "COM_NAME" "ARR" "ARR_NAME" "URBA" "DEP_CHEF" "COM_CHEF" "COM_CHEF_DIST" "DEP_CHEF_DIST" "NAT_CHEF_DIST" "statoc" "tailmen" "locnais" "datnais" "age" "sexe" "etud5" "radio" "telev" "hifi" "parab" "magne" "cddvd" "frigo" "cuisi" "foyam" "ferre" "clima" "venti" "lit" "matel" "faumo" "ordi" "inter" "elgen" "bicyc" "motoc" "voitu" "barqu" "telfix" "telmob" "equip_tot" "equip_acp"
"490306" "04805_002" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 6 "048" 1959 54 "F" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 3 -0.535304471222606
"490349" "04805_003" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 10 "070" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"490418" "04805_004" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "022" 1975 38 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.899657138853133
"490436" "04805_005" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "052" 1965 48 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 4 -0.169207484227341
"490512" "04805_006" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 6 "048" 1975 38 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.311231406503417
"490522" "04805_007" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 10 "048" 1963 50 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"490541" "04805_008" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "048" 1955 58 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"490560" "04805_009" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "998" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE FALSE 4 -0.56685748787277
"490569" "04805_010" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 6 "072" 1991 22 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"490577" "04805_011" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "074" 1965 48 "M" "3.Secondaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"490596" "04805_012" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 9 "072" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"490606" "04805_013" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "072" 1959 54 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"490629" "04805_014" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "048" 1988 25 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"490658" "04805_015" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 3 "048" 1986 27 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"490719" "04805_016" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 10 "026" 1980 33 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 3 -0.689596663449451
"490728" "04805_017" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "026" 1988 25 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"490784" "04805_018" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 5 "202" 1978 35 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"490785" "04805_019" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "203" 1957 56 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"490815" "04805_020" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 5 "043" 1986 27 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"490829" "04805_021" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 13 "024" 1963 50 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"490858" "04805_022" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "073" 1965 48 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"490898" "04805_023" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "027" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE FALSE TRUE 7 -0.00949600151126364
"490924" "04805_024" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "Autre" 25 "048" 1968 45 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"490925" "04805_025" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 12 "048" 1968 45 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"490943" "04805_026" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 14 "048" 1965 48 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 8 0.741156276473848
"490953" "04805_027" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 6 "045" 1991 22 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"490963" "04805_028" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 14 "041" 1982 31 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 2 -0.634131131271003
"490973" "04805_029" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 12 "021" 1965 48 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"490975" "04805_030" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "045" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"490988" "04805_031" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "Autre" 6 "025" 1986 27 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.899657138853133
"491003" "04805_032" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 12 "041" 1978 35 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"491013" "04805_033" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "073" 1972 41 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"491065" "04805_034" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "048" 1985 28 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE 9 1.39191204648777
"491102" "04805_035" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 3 "048" 1986 27 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 3 -0.154273799442347
"491141" "04805_036" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 6 "021" 1943 70 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 2 -0.955122671031581
"491155" "04805_037" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 5 "025" 1963 50 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.899657138853133
"491191" "04805_038" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 8 "041" 1973 40 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"491204" "04805_039" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 9 "048" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"491263" "04805_040" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 2 "045" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 2 -0.634131131271003
"491305" "04805_041" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 12 "044" 1973 40 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"491360" "04805_042" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 9 "021" 1970 43 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 3 -0.689596663449451
"491397" "04805_043" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 3 "022" 1952 61 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 2 -0.634131131271003
"491400" "04805_044" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "022" 1963 50 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"491402" "04805_045" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "022" 1968 45 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 1 -1.14965912411727
"491431" "04805_046" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 7 "048" 1939 74 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"491457" "04805_047" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 10 "048" 1971 42 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 4 0.0250338000918468
"491475" "04805_048" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 11 "021" 1970 43 "M" "3.Secondaire" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 9 1.12248211702061
"491482" "04805_049" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 10 "022" 1963 50 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.224968185172289
"491498" "04805_050" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "022" 1948 65 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 2 -0.800830478804736
"491513" "04805_051" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "021" 1953 60 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.801125647571236
"491518" "04805_052" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "022" 1984 29 "M" "2.Primaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.606589194485548
"491522" "04805_053" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 7 "022" 1968 45 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"491536" "04805_054" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "022" 1956 57 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"491539" "04805_055" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 4 "021" 1982 31 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"491626" "04805_056" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 14 "048" 1964 49 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"491629" "04805_057" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 5 "048" 1988 25 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.606589194485548
"491655" "04805_058" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "043" 1977 36 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"491677" "04805_059" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 14 "074" 1977 36 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"491722" "04805_060" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 8 "074" 1978 35 "M" "2.Primaire" FALSE TRUE FALSE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 9 1.05214593134512
"491747" "04805_061" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "Autre" 6 "048" 1974 39 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"491775" "04805_062" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropFam" 10 "046" 1985 28 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.606294025719049
"491777" "04805_063" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "Locat" 3 "064" 1958 55 "M" "1.Aucun" TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.370158276683484
"491805" "04805_064" 23.03 "04" "BORGOU" "048" "TCHAOUROU" "04805" "SANSON" 0 0 0 52.9307851156583 15.1041752065359 324.44868958691 "PropInd" 3 "021" 1990 23 "M" "2.Primaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
